,Time,Realize,Unrealize,Gain/Loss,Cash,Total
2017/12/03 17:00:00,1512291600000,0,9582.045084922174,0,101.07631161414432,9683.121396536319
2017/12/03 18:00:00,1512295200000,0,9660.435811448753,0,39.199817486636064,9699.63562893539
2017/12/03 19:00:00,1512298800000,945.9616760478872,8677.015955833913,-54.03832395211283,24.411888328142147,9647.389520209943
2017/12/03 20:00:00,1512302400000,4381.6596494957175,4103.721739380184,-284.5592979162901,970.3735643760293,9455.754953251932
2017/12/03 21:00:00,1512306000000,535.7262904318966,3567.4876754418747,-29.991885442233123,5352.033213871747,9455.247179745518
2017/12/03 22:00:00,1512309600000,0,3557.751557421606,0,5887.759504303644,9445.51106172525
2017/12/03 23:00:00,1512313200000,0,3563.367024588614,0,5887.759504303644,9451.126528892259
2017/12/04 00:00:00,1512316800000,0,3560.7086015697414,0,5887.759504303644,9448.468105873384
2017/12/04 01:00:00,1512320400000,0,3557.657061433596,0,5887.759504303644,9445.41656573724
2017/12/04 02:00:00,1512324000000,563.1974221614153,2981.614342631805,-41.351672692331924,5887.759504303644,9432.571269096865
2017/12/04 03:00:00,1512327600000,0,2984.0409670540903,0,6450.956926465059,9434.99789351915
2017/12/04 04:00:00,1512331200000,125.51927006892194,2863.18828241264,-6.844257495153238,6450.956926465059,9439.66447894662
2017/12/04 05:00:00,1512334800000,0,2835.798217251486,0,6576.476196533981,9412.274413785468
2017/12/04 06:00:00,1512338400000,0,2794.6868838151568,0,6576.476196533981,9371.163080349139
2017/12/04 07:00:00,1512342000000,0,2804.7876262356976,0,6576.476196533981,9381.263822769679
2017/12/04 08:00:00,1512345600000,0,2813.471641147902,0,6576.476196533981,9389.947837681884
2017/12/04 09:00:00,1512349200000,0,2813.4454054533035,0,6576.476196533981,9389.921601987284
2017/12/04 10:00:00,1512352800000,0,2821.0799925815563,0,6576.476196533981,9397.556189115538
2017/12/04 11:00:00,1512356400000,0,2809.0902801499014,0,6576.476196533981,9385.566476683882
2017/12/04 12:00:00,1512360000000,0,2818.3777160378786,0,6576.476196533981,9394.85391257186
2017/12/04 13:00:00,1512363600000,0,2823.1788481494605,0,6576.476196533981,9399.65504468344
2017/12/04 14:00:00,1512367200000,0,2826.8256096986943,0,6576.476196533981,9403.301806232676
2017/12/04 15:00:00,1512370800000,0,2832.7548766780246,0,6576.476196533981,9409.231073212006
2017/12/04 16:00:00,1512374400000,0,2835.483388916301,0,6576.476196533981,9411.959585450282
2017/12/04 17:00:00,1512378000000,0,2834.433961132349,0,6576.476196533981,9410.91015766633
2017/12/04 18:00:00,1512381600000,0,2826.1959530283234,0,6576.476196533981,9402.672149562304
2017/12/04 19:00:00,1512385200000,0,2813.5503482316985,0,6576.476196533981,9390.02654476568
2017/12/04 20:00:00,1512388800000,0,2796.261025491085,0,6576.476196533981,9372.737222025065
2017/12/04 21:00:00,1512392400000,0,2796.2347897964864,0,6576.476196533981,9372.710986330469
2017/12/04 22:00:00,1512396000000,0,2805.233633043877,0,6576.476196533981,9381.709829577858
2017/12/04 23:00:00,1512399600000,0,2815.518025326609,0,6576.476196533981,9391.99422186059
2017/12/05 00:00:00,1512403200000,0,2811.372785579998,0,6576.476196533981,9387.84898211398
2017/12/05 01:00:00,1512406800000,0,2799.7766085673256,0,6576.476196533981,9376.252805101307
2017/12/05 02:00:00,1512410400000,0,2805.049983181685,0,6576.476196533981,9381.526179715667
2017/12/05 03:00:00,1512414000000,0,2792.6929710256477,0,6576.476196533981,9369.169167559628
2017/12/05 04:00:00,1512417600000,0,2798.202466891397,0,6576.476196533981,9374.678663425379
2017/12/05 05:00:00,1512421200000,0,2810.087236544656,0,6576.476196533981,9386.563433078638
2017/12/05 06:00:00,1512424800000,0,2812.7632773937344,0,6576.476196533981,9389.239473927715
2017/12/05 07:00:00,1512428400000,0,2815.7279108833995,0,6576.476196533981,9392.204107417381
2017/12/05 08:00:00,1512432000000,0,3816.8227480476203,0,5576.476196533981,9393.298944581602
2017/12/05 09:00:00,1512435600000,0,3815.398422830229,0,5576.476196533981,9391.874619364211
2017/12/05 10:00:00,1512439200000,0,3814.976568546097,0,5576.476196533981,9391.452765080077
2017/12/05 11:00:00,1512442800000,0,4818.516716766089,0,4576.476196533981,9394.99291330007
2017/12/05 12:00:00,1512446400000,0,4818.908792021645,0,4576.476196533981,9395.384988555626
2017/12/05 13:00:00,1512450000000,0,5784.4267458547265,0,3608.176071843225,9392.602817697953
2017/12/05 14:00:00,1512453600000,0,6782.568107690033,0,2608.176071843225,9390.744179533258
2017/12/05 15:00:00,1512457200000,0,6780.553375752268,0,2608.176071843225,9388.729447595493
2017/12/05 16:00:00,1512460800000,0,6776.392872401113,0,2608.176071843225,9384.568944244338
2017/12/05 17:00:00,1512464400000,0,6776.3273526633,0,2608.176071843225,9384.503424506525
2017/12/05 18:00:00,1512468000000,0,7336.713808999542,0,2056.3328835198727,9393.046692519416
2017/12/05 19:00:00,1512471600000,0,7343.714810278883,0,2056.3328835198727,9400.047693798755
2017/12/05 20:00:00,1512475200000,0,7340.016700732134,0,2056.3328835198727,9396.349584252006
2017/12/05 21:00:00,1512478800000,0,7356.164171424807,0,2056.3328835198727,9412.49705494468
2017/12/05 22:00:00,1512482400000,0,7362.685265358388,0,2056.3328835198727,9419.018148878262
2017/12/05 23:00:00,1512486000000,0,7354.470380792709,0,2056.3328835198727,9410.80326431258
2017/12/06 00:00:00,1512489600000,0,7355.147897045549,0,2056.3328835198727,9411.480780565422
2017/12/06 01:00:00,1512493200000,0,7368.415923663653,0,2056.3328835198727,9424.748807183525
2017/12/06 02:00:00,1512496800000,0,7358.987155811639,0,2056.3328835198727,9415.320039331513
2017/12/06 03:00:00,1512500400000,0,7347.215310918554,0,2056.3328835198727,9403.548194438426
2017/12/06 04:00:00,1512504000000,0,7358.535478309746,0,2056.3328835198727,9414.86836182962
2017/12/06 05:00:00,1512507600000,0,7348.033976390734,0,2056.3328835198727,9404.366859910606
2017/12/06 06:00:00,1512511200000,0,7341.287043706208,0,2056.3328835198727,9397.619927226082
2017/12/06 07:00:00,1512514800000,0,7355.656034235179,0,2056.3328835198727,9411.98891775505
2017/12/06 08:00:00,1512518400000,0,7366.2422256857935,0,2056.3328835198727,9422.575109205667
2017/12/06 09:00:00,1512522000000,0,7372.622170400033,0,2056.3328835198727,9428.955053919904
2017/12/06 10:00:00,1512525600000,0,7366.270455529662,0,2056.3328835198727,9422.603339049536
2017/12/06 11:00:00,1512529200000,0,7395.460114089494,0,2056.3328835198727,9451.792997609366
2017/12/06 12:00:00,1512532800000,0,7385.974886549742,0,2056.3328835198727,9442.307770069616
2017/12/06 13:00:00,1512536400000,0,7393.4840250187135,0,2056.3328835198727,9449.816908538585
2017/12/06 14:00:00,1512540000000,0,7395.573033464969,0,2056.3328835198727,9451.90591698484
2017/12/06 15:00:00,1512543600000,0,7381.5145712185495,0,2056.3328835198727,9437.847454738421
2017/12/06 16:00:00,1512547200000,0,7388.317963590813,0,2056.3328835198727,9444.650847110686
2017/12/06 17:00:00,1512550800000,0,7400.993163487683,0,2056.3328835198727,9457.326047007555
2017/12/06 18:00:00,1512554400000,0,7393.0605773606885,0,2056.3328835198727,9449.393460880561
2017/12/06 19:00:00,1512558000000,947.683419442703,6455.935119524733,-52.316580557297044,2056.3328835198727,9459.95142248731
2017/12/06 20:00:00,1512561600000,0,6466.001209111534,0,3004.0163029625755,9470.01751207411
2017/12/06 21:00:00,1512565200000,948.3915984009436,5528.7221749574055,-51.60840159905642,3004.0163029625755,9481.130076320926
2017/12/06 22:00:00,1512568800000,0,5501.562327556554,0,3952.407901363519,9453.970228920072
2017/12/06 23:00:00,1512572400000,0,5489.3798102527435,0,3952.407901363519,9441.787711616264
2017/12/07 00:00:00,1512576000000,922.4634842195427,4707.66023182547,-77.5365157804573,3952.407901363519,9582.531617408531
2017/12/07 01:00:00,1512579600000,0,5620.410829758002,0,3874.871385583062,9495.282215341063
2017/12/07 02:00:00,1512583200000,0,5648.703392981952,0,3874.871385583062,9523.574778565013
2017/12/07 03:00:00,1512586800000,0,5589.426732067711,0,3874.871385583062,9464.298117650773
2017/12/07 04:00:00,1512590400000,0,5676.619151401943,0,3874.871385583062,9551.490536985006
2017/12/07 05:00:00,1512594000000,0,5710.747533209477,0,3874.871385583062,9585.61891879254
2017/12/07 06:00:00,1512597600000,0,5686.618726021321,0,3874.871385583062,9561.490111604384
2017/12/07 07:00:00,1512601200000,4872.600259786256,972.3699802176063,548.5542714533615,3874.871385583062,9719.841625586923
2017/12/07 08:00:00,1512604800000,0,952.0375906693046,0,8747.471645369318,9699.509236038622
2017/12/07 09:00:00,1512608400000,0,976.3704706561161,0,8747.471645369318,9723.842116025435
2017/12/07 10:00:00,1512612000000,0,968.3282476096276,0,8747.471645369318,9715.799892978946
2017/12/07 11:00:00,1512615600000,0,957.8939787339268,0,8747.471645369318,9705.365624103244
2017/12/07 12:00:00,1512619200000,0,955.8731124299375,0,8747.471645369318,9703.344757799256
2017/12/07 13:00:00,1512622800000,941.4383531157271,0.0,-58.56164688427297,8747.471645369318,9688.909998485045
2017/12/07 14:00:00,1512626400000,0,0.0,0,9688.909998485045,9688.909998485045
2017/12/07 15:00:00,1512630000000,0,0.0,0,9688.909998485045,9688.909998485045
2017/12/07 16:00:00,1512633600000,0,997.8196887723798,0,8688.909998485045,9686.729687257426
2017/12/07 17:00:00,1512637200000,0,991.7722767583244,0,8688.909998485045,9680.682275243369
2017/12/07 18:00:00,1512640800000,0,1947.53124780831,0,7688.909998485045,9636.441246293356
2017/12/07 19:00:00,1512644400000,1884.61198205274,0.0,-115.38801794726008,7688.909998485045,9573.521980537786
2017/12/07 20:00:00,1512648000000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/07 21:00:00,1512651600000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/07 22:00:00,1512655200000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/07 23:00:00,1512658800000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 00:00:00,1512662400000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 01:00:00,1512666000000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 02:00:00,1512669600000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 03:00:00,1512673200000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 04:00:00,1512676800000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 05:00:00,1512680400000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 06:00:00,1512684000000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 07:00:00,1512687600000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 08:00:00,1512691200000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 09:00:00,1512694800000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 10:00:00,1512698400000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 11:00:00,1512702000000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 12:00:00,1512705600000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 13:00:00,1512709200000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 14:00:00,1512712800000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 15:00:00,1512716400000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 16:00:00,1512720000000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 17:00:00,1512723600000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 18:00:00,1512727200000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 19:00:00,1512730800000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 20:00:00,1512734400000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 21:00:00,1512738000000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 22:00:00,1512741600000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/08 23:00:00,1512745200000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 00:00:00,1512748800000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 01:00:00,1512752400000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 02:00:00,1512756000000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 03:00:00,1512759600000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 04:00:00,1512763200000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 05:00:00,1512766800000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 06:00:00,1512770400000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 07:00:00,1512774000000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 08:00:00,1512777600000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 09:00:00,1512781200000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 10:00:00,1512784800000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 11:00:00,1512788400000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 12:00:00,1512792000000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 13:00:00,1512795600000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 14:00:00,1512799200000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 15:00:00,1512802800000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 16:00:00,1512806400000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 17:00:00,1512810000000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 18:00:00,1512813600000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 19:00:00,1512817200000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 20:00:00,1512820800000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 21:00:00,1512824400000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 22:00:00,1512828000000,0,0.0,0,9573.521980537786,9573.521980537786
2017/12/09 23:00:00,1512831600000,0,1001.9530768735099,0,8573.521980537786,9575.475057411295
2017/12/10 00:00:00,1512835200000,0,980.3730180209205,0,8573.521980537786,9553.894998558706
2017/12/10 01:00:00,1512838800000,0,982.7373670983956,0,8573.521980537786,9556.259347636182
2017/12/10 02:00:00,1512842400000,0,1047.1766265008484,0,8573.521980537786,9620.698607038634
2017/12/10 03:00:00,1512846000000,0,2023.6901531477304,0,7573.521980537786,9597.212133685516
2017/12/10 04:00:00,1512849600000,0,2000.9424081373334,0,7573.521980537786,9574.464388675118
2017/12/10 05:00:00,1512853200000,0,1996.0489978734688,0,7573.521980537786,9569.570978411255
2017/12/10 06:00:00,1512856800000,0,1988.1578227632726,0,7573.521980537786,9561.679803301058
2017/12/10 07:00:00,1512860400000,0,1988.3341618718805,0,7573.521980537786,9561.856142409666
2017/12/10 08:00:00,1512864000000,0,1970.7002510111074,0,7573.521980537786,9544.222231548893
2017/12/10 09:00:00,1512867600000,0,2032.5071085781167,0,7573.521980537786,9606.029089115902
2017/12/10 10:00:00,1512871200000,0,2111.8156226744436,0,7573.521980537786,9685.337603212229
2017/12/10 11:00:00,1512874800000,0,2099.031037300383,0,7573.521980537786,9672.553017838169
2017/12/10 12:00:00,1512878400000,1115.398844427261,1070.3028647538208,115.39884442726114,7573.521980537786,9759.223689718867
2017/12/10 13:00:00,1512882000000,0,1032.6667675011852,0,8688.920824965047,9721.587592466232
2017/12/10 14:00:00,1512885600000,0,1029.052256360476,0,8688.920824965047,9717.973081325523
2017/12/10 15:00:00,1512889200000,0,1019.9030250355555,0,8688.920824965047,9708.823850000603
2017/12/10 16:00:00,1512892800000,0,1028.5552610786283,0,8688.920824965047,9717.476086043676
2017/12/10 17:00:00,1512896400000,0,1032.07940944082,0,8688.920824965047,9721.000234405867
2017/12/10 18:00:00,1512900000000,0,1020.6936993475857,0,8688.920824965047,9709.614524312634
2017/12/10 19:00:00,1512903600000,0,1029.6396144208413,0,8688.920824965047,9718.560439385888
2017/12/10 20:00:00,1512907200000,0,2023.3926225727887,0,7688.920824965047,9712.313447537836
2017/12/10 21:00:00,1512910800000,0,2033.6371013159055,0,7688.920824965047,9722.557926280953
2017/12/10 22:00:00,1512914400000,0,2077.8785480396323,0,7688.920824965047,9766.79937300468
2017/12/10 23:00:00,1512918000000,1105.796434085729,1007.5910964625145,105.7964340857291,7688.920824965047,9802.30835551329
2017/12/11 00:00:00,1512921600000,0,997.3349211007518,0,8794.717259050776,9792.052180151528
2017/12/11 01:00:00,1512925200000,0,1000.6783439059079,0,8794.717259050776,9795.395602956683
2017/12/11 02:00:00,1512928800000,0,986.3106621215884,0,8794.717259050776,9781.027921172365
2017/12/11 03:00:00,1512932400000,0,995.3017585841028,0,8794.717259050776,9790.019017634879
2017/12/11 04:00:00,1512936000000,0,996.3635212316863,0,8794.717259050776,9791.080780282462
2017/12/11 05:00:00,1512939600000,0,999.8424882046188,0,8794.717259050776,9794.559747255395
2017/12/11 06:00:00,1512943200000,0,1032.1697722193378,0,8794.717259050776,9826.887031270115
2017/12/11 07:00:00,1512946800000,0,1039.1954782490914,0,8794.717259050776,9833.912737299868
2017/12/11 08:00:00,1512950400000,0,1033.8866650111747,0,8794.717259050776,9828.60392406195
2017/12/11 09:00:00,1512954000000,0,993.743000654672,0,8794.717259050776,9788.460259705447
2017/12/11 10:00:00,1512957600000,0,991.7776102219112,0,8794.717259050776,9786.494869272687
2017/12/11 11:00:00,1512961200000,0,1977.1010787010755,0,7794.717259050776,9771.81833775185
2017/12/11 12:00:00,1512964800000,0,1982.0457346619296,0,7794.717259050776,9776.762993712706
2017/12/11 13:00:00,1512968400000,0,1972.8844214859307,0,7794.717259050776,9767.601680536707
2017/12/11 14:00:00,1512972000000,0,1955.0858493636756,0,7794.717259050776,9749.803108414451
2017/12/11 15:00:00,1512975600000,0,1932.3887460720377,0,7794.717259050776,9727.106005122814
2017/12/11 16:00:00,1512979200000,0,1933.5503108843134,0,7794.717259050776,9728.26756993509
2017/12/11 17:00:00,1512982800000,0,1937.7584727860021,0,7794.717259050776,9732.475731836777
2017/12/11 18:00:00,1512986400000,0,1931.093714320169,0,7794.717259050776,9725.810973370946
2017/12/11 19:00:00,1512990000000,0,2923.699262494666,0,6794.717259050776,9718.416521545441
2017/12/11 20:00:00,1512993600000,946.1176035854209,1956.601239759385,-53.88239641457911,6794.717259050776,9697.436102395583
2017/12/11 21:00:00,1512997200000,0,1933.83366830009,0,7740.834862636197,9674.668530936287
2017/12/11 22:00:00,1513000800000,0,1940.0221118748523,0,7740.834862636197,9680.856974511049
2017/12/11 23:00:00,1513004400000,0,1945.3099168533868,0,7740.834862636197,9686.144779489583
2017/12/12 00:00:00,1513008000000,947.6805743052578,963.6667242720125,-52.31942569474223,7740.834862636197,9652.182161213466
2017/12/12 01:00:00,1513011600000,0,1967.544108463204,0,7688.515436941454,9656.059545404658
2017/12/12 02:00:00,1513015200000,0,1968.9135766915306,0,7688.515436941454,9657.429013632984
2017/12/12 03:00:00,1513018800000,0,1952.9811449247659,0,7688.515436941454,9641.49658186622
2017/12/12 04:00:00,1513022400000,0,1927.389820284583,0,7688.515436941454,9615.905257226037
2017/12/12 05:00:00,1513026000000,944.4640147261274,997.6488464529508,-55.53598527387265,7688.515436941454,9630.628298120533
2017/12/12 06:00:00,1513029600000,0,993.757763760477,0,8632.979451667581,9626.737215428058
2017/12/12 07:00:00,1513033200000,0,987.0132204268556,0,8632.979451667581,9619.992672094437
2017/12/12 08:00:00,1513036800000,0,968.797188859126,0,8632.979451667581,9601.776640526707
2017/12/12 09:00:00,1513040400000,0,980.6721967798611,0,8632.979451667581,9613.651648447441
2017/12/12 10:00:00,1513044000000,0,985.6009015236613,0,8632.979451667581,9618.580353191242
2017/12/12 11:00:00,1513047600000,0,966.0013738874968,0,8632.979451667581,9598.980825555078
2017/12/12 12:00:00,1513051200000,0,1991.8253874851837,0,7632.979451667581,9624.804839152765
2017/12/12 13:00:00,1513054800000,0,2972.2605718887944,0,6632.979451667581,9605.240023556376
2017/12/12 14:00:00,1513058400000,942.885460410726,2975.9318691366084,-57.11453958927401,5632.979451667581,9551.796781214915
2017/12/12 15:00:00,1513062000000,0,3957.831195360788,0,5575.864912078307,9533.696107439095
2017/12/12 16:00:00,1513065600000,0,4886.719572517288,0,4575.864912078307,9462.584484595594
2017/12/12 17:00:00,1513069200000,0,5889.051961158342,0,3575.8649120783066,9464.916873236649
2017/12/12 18:00:00,1513072800000,0,5869.29867624516,0,3575.8649120783066,9445.163588323467
2017/12/12 19:00:00,1513076400000,0,6015.247440649742,0,3575.8649120783066,9591.112352728049
2017/12/12 20:00:00,1513080000000,0,5957.042549561175,0,3575.8649120783066,9532.907461639483
2017/12/12 21:00:00,1513083600000,0,6088.953021796334,0,3575.8649120783066,9664.817933874641
2017/12/12 22:00:00,1513087200000,0,6886.908427297478,0,2575.8649120783066,9462.773339375784
2017/12/12 23:00:00,1513090800000,0,7023.069384280937,0,2575.8649120783066,9598.934296359243
2017/12/13 00:00:00,1513094400000,0,7842.626673305326,0,1797.7108824417865,9640.337555747112
2017/12/13 01:00:00,1513098000000,0,8436.143479194678,0,1254.6327261557033,9690.776205350381
2017/12/13 02:00:00,1513101600000,0,8911.104797177888,0,781.3289950696123,9692.4337922475
2017/12/13 03:00:00,1513105200000,0,8784.984307618754,0,781.3289950696123,9566.313302688366
2017/12/13 04:00:00,1513108800000,0,8825.176052983843,0,781.3289950696123,9606.505048053456
2017/12/13 05:00:00,1513112400000,0,8863.64026671308,0,781.3289950696123,9644.969261782693
2017/12/13 06:00:00,1513116000000,0,8803.485039601392,0,781.3289950696123,9584.814034671004
2017/12/13 07:00:00,1513119600000,0,8784.706014955333,0,781.3289950696123,9566.035010024945
2017/12/13 08:00:00,1513123200000,0,8866.31028515859,0,781.3289950696123,9647.639280228203
2017/12/13 09:00:00,1513126800000,0,8865.283506137708,0,781.3289950696123,9646.61250120732
2017/12/13 10:00:00,1513130400000,0,9017.183403962386,0,781.3289950696123,9798.512399031999
2017/12/13 11:00:00,1513134000000,0,9398.96056377019,0,781.3289950696123,10180.289558839802
2017/12/13 12:00:00,1513137600000,0,9222.602523047986,0,781.3289950696123,10003.931518117599
2017/12/13 13:00:00,1513141200000,0,9165.868932532976,0,781.3289950696123,9947.197927602589
2017/12/13 14:00:00,1513144800000,0,8868.322283981279,0,781.3289950696123,9649.651279050891
2017/12/13 15:00:00,1513148400000,0,8927.833961821616,0,781.3289950696123,9709.162956891229
2017/12/13 16:00:00,1513152000000,0,8960.347016629747,0,781.3289950696123,9741.67601169936
2017/12/13 17:00:00,1513155600000,0,8985.774364208111,0,781.3289950696123,9767.103359277724
2017/12/13 18:00:00,1513159200000,0,8982.092532369272,0,781.3289950696123,9763.421527438884
2017/12/13 19:00:00,1513162800000,0,9102.204270572893,0,781.3289950696123,9883.533265642505
2017/12/13 20:00:00,1513166400000,0,9030.781824659887,0,781.3289950696123,9812.1108197295
2017/12/13 21:00:00,1513170000000,0,8900.456627950327,0,781.3289950696123,9681.78562301994
2017/12/13 22:00:00,1513173600000,0,8852.995363309972,0,781.3289950696123,9634.324358379585
2017/12/13 23:00:00,1513177200000,0,8987.516078631768,0,781.3289950696123,9768.84507370138
2017/12/14 00:00:00,1513180800000,0,9043.48728984247,0,781.3289950696123,9824.816284912082
2017/12/14 01:00:00,1513184400000,0,9117.671960519678,0,781.3289950696123,9899.00095558929
2017/12/14 02:00:00,1513188000000,0,9565.640981336534,0,486.5766577020794,10052.217639038612
2017/12/14 03:00:00,1513191600000,0,9594.446211581104,0,486.5766577020794,10081.022869283182
2017/12/14 04:00:00,1513195200000,0,9418.252204726903,0,486.5766577020794,9904.828862428982
2017/12/14 05:00:00,1513198800000,0,9527.517462104164,0,486.5766577020794,10014.094119806243
2017/12/14 06:00:00,1513202400000,0,9230.043654610557,0,486.5766577020794,9716.620312312636
2017/12/14 07:00:00,1513206000000,959.1651282032539,8164.9652366307,-57.21675916892026,486.5766577020794,9610.707022536033
2017/12/14 08:00:00,1513209600000,0,8215.171293943644,0,1445.7417859053332,9660.913079848977
2017/12/14 09:00:00,1513213200000,0,8145.102954449199,0,1445.7417859053332,9590.844740354532
2017/12/14 10:00:00,1513216800000,734.6691551881753,7476.861972912935,-43.484874448344705,1445.7417859053332,9657.272914006444
2017/12/14 11:00:00,1513220400000,0,7607.756139682454,0,2180.4109410935084,9788.167080775962
2017/12/14 12:00:00,1513224000000,0,7643.444856706356,0,2180.4109410935084,9823.855797799864
2017/12/14 13:00:00,1513227600000,0,7543.495126430304,0,2180.4109410935084,9723.906067523812
2017/12/14 14:00:00,1513231200000,0,7669.209676066405,0,2180.4109410935084,9849.620617159913
2017/12/14 15:00:00,1513234800000,0,7695.0588974209095,0,2180.4109410935084,9875.469838514418
2017/12/14 16:00:00,1513238400000,0,7584.940947918107,0,2180.4109410935084,9765.351889011616
2017/12/14 17:00:00,1513242000000,0,7443.545396154251,0,2180.4109410935084,9623.956337247759
2017/12/14 18:00:00,1513245600000,0,7550.15844178204,0,2180.4109410935084,9730.569382875548
2017/12/14 19:00:00,1513249200000,0,7493.289266360084,0,2180.4109410935084,9673.700207453592
2017/12/14 20:00:00,1513252800000,0,7432.906302642644,0,2180.4109410935084,9613.317243736152
2017/12/14 21:00:00,1513256400000,0,7388.92842132118,0,2180.4109410935084,9569.339362414688
2017/12/14 22:00:00,1513260000000,0,7340.041897690605,0,2180.4109410935084,9520.452838784113
2017/12/14 23:00:00,1513263600000,0,7495.048381612943,0,2180.4109410935084,9675.45932270645
2017/12/15 00:00:00,1513267200000,0,7433.33719703539,0,2180.4109410935084,9613.748138128898
2017/12/15 01:00:00,1513270800000,0,7411.157241334576,0,2180.4109410935084,9591.568182428084
2017/12/15 02:00:00,1513274400000,0,7324.138785051126,0,2180.4109410935084,9504.549726144634
2017/12/15 03:00:00,1513278000000,0,7352.480086347181,0,2180.4109410935084,9532.89102744069
2017/12/15 04:00:00,1513281600000,0,7336.905697265054,0,2180.4109410935084,9517.316638358563
2017/12/15 05:00:00,1513285200000,0,7375.601790617708,0,2180.4109410935084,9556.012731711216
2017/12/15 06:00:00,1513288800000,0,7364.10090832061,0,2180.4109410935084,9544.511849414119
2017/12/15 07:00:00,1513292400000,0,7388.008883802641,0,2180.4109410935084,9568.41982489615
2017/12/15 08:00:00,1513296000000,0,7328.056814477947,0,2180.4109410935084,9508.467755571455
2017/12/15 09:00:00,1513299600000,270.0933160769662,6776.327369534238,-24.6590212905668,2180.4109410935084,9226.831626704712
2017/12/15 10:00:00,1513303200000,947.0303980504254,5784.552354820206,-52.96960194957454,2450.5042571704744,9182.087010041107
2017/12/15 11:00:00,1513306800000,3752.806084190018,1912.9828281696596,-247.19391580998223,3397.5346552209,9063.323567580577
2017/12/15 12:00:00,1513310400000,0,1947.6951109510178,0,7150.340739410918,9098.035850361935
2017/12/15 13:00:00,1513314000000,0,1937.0276852145416,0,7150.340739410918,9087.36842462546
2017/12/15 14:00:00,1513317600000,0,1931.6376387497176,0,7150.340739410918,9081.978378160635
2017/12/15 15:00:00,1513321200000,0,1942.9606916634812,0,7150.340739410918,9093.3014310744
2017/12/15 16:00:00,1513324800000,0,1952.6117154870885,0,7150.340739410918,9102.952454898006
2017/12/15 17:00:00,1513328400000,0,1925.1664666653096,0,7150.340739410918,9075.507206076229
2017/12/15 18:00:00,1513332000000,1882.7340839773622,0.0,-117.26591602263787,7150.340739410918,9033.07482338828
2017/12/15 19:00:00,1513335600000,0,0.0,0,9033.07482338828,9033.07482338828
2017/12/15 20:00:00,1513339200000,0,0.0,0,9033.07482338828,9033.07482338828
2017/12/15 21:00:00,1513342800000,0,0.0,0,9033.07482338828,9033.07482338828
